Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Updated On,State,Total Doses Administered,Sessions, Sites ,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered), Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years (Doses Administered),45-60 Years (Doses Administered),60+ Years (Doses Administered),18-44 Years(Individuals Vaccinated),45-60 Years(Individuals Vaccinated),60+ Years(Individuals Vaccinated),Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Individuals Vaccinated,TotalSamples,Negative,Positive
7628.0,2020-10-23,8:00 AM,Kerala,-,-,274675.0,1255.0,369323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7629.0,2020-10-23,8:00 AM,Ladakh,-,-,4902.0,68.0,5812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630.0,2020-10-23,8:00 AM,Madhya Pradesh,-,-,149353.0,2842.0,164341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7631.0,2020-10-23,8:00 AM,Maharashtra,-,-,1431856.0,42831.0,1625197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7632.0,2020-10-23,8:00 AM,Manipur,-,-,12393.0,127.0,16621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7633.0,2020-10-23,8:00 AM,Meghalaya,-,-,6981.0,78.0,8720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7634.0,2020-10-23,8:00 AM,Mizoram,-,-,2175.0,0.0,2359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7635.0,2020-10-23,8:00 AM,Nagaland,-,-,6469.0,28.0,8296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7636.0,2020-10-23,8:00 AM,Odisha,-,-,257041.0,1196.0,276094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7637.0,2020-10-23,8:00 AM,Puducherry,-,-,29211.0,582.0,33832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7638.0,2020-10-23,8:00 AM,Punjab,-,-,121155.0,4072.0,129693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7639.0,2020-10-23,8:00 AM,Rajasthan,-,-,160614.0,1800.0,180755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7640.0,2020-10-23,8:00 AM,Sikkim,-,-,3410.0,63.0,3727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7641.0,2020-10-23,8:00 AM,Tamil Nadu,-,-,655170.0,10825.0,700193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7642.0,2020-10-23,8:00 AM,Telengana,-,-,207326.0,1298.0,229001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7643.0,2020-10-23,8:00 AM,Tripura,-,-,27502.0,339.0,30070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7644.0,2020-10-23,8:00 AM,Uttarakhand,-,-,53643.0,968.0,59508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7645.0,2020-10-23,8:00 AM,Uttar Pradesh,-,-,427937.0,6790.0,463858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7646.0,2020-10-23,8:00 AM,West Bengal,-,-,294911.0,6308.0,337283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7647.0,2020-10-24,8:00 AM,Andaman and Nicobar Islands,-,-,3945.0,58.0,4207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7648.0,2020-10-24,8:00 AM,Andhra Pradesh,-,-,762419.0,6544.0,800684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7649.0,2020-10-24,8:00 AM,Arunachal Pradesh,-,-,11613.0,33.0,14145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7650.0,2020-10-24,8:00 AM,Assam,-,-,179846.0,900.0,203709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7651.0,2020-10-24,8:00 AM,Bihar,-,-,198532.0,1034.0,210196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7652.0,2020-10-24,8:00 AM,Chandigarh,-,-,13009.0,214.0,13920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7653.0,2020-10-24,8:00 AM,Chhattisgarh,-,-,146222.0,1738.0,172580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7654.0,2020-10-24,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3167.0,2.0,3220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7655.0,2020-10-24,8:00 AM,Delhi,-,-,316214.0,6189.0,348404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7656.0,2020-10-24,8:00 AM,Goa,-,-,38421.0,568.0,41813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7657.0,2020-10-24,8:00 AM,Gujarat,-,-,147435.0,3673.0,165071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7658.0,2020-10-24,8:00 AM,Haryana,-,-,143978.0,1705.0,155765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7659.0,2020-10-24,8:00 AM,Himachal Pradesh,-,-,17135.0,285.0,20040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7660.0,2020-10-24,8:00 AM,Jammu and Kashmir,-,-,81486.0,1424.0,90752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7661.0,2020-10-24,8:00 AM,Jharkhand,-,-,92128.0,862.0,99045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7662.0,2020-10-24,8:00 AM,Karnataka,-,-,693584.0,10821.0,793907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7663.0,2020-10-24,8:00 AM,Kerala,-,-,280793.0,1281.0,377834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7664.0,2020-10-24,8:00 AM,Ladakh,-,-,4984.0,68.0,5840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7665.0,2020-10-24,8:00 AM,Madhya Pradesh,-,-,150678.0,2855.0,165294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7666.0,2020-10-24,8:00 AM,Maharashtra,-,-,1445103.0,43015.0,1632544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7667.0,2020-10-24,8:00 AM,Manipur,-,-,12562.0,132.0,16777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7668.0,2020-10-24,8:00 AM,Meghalaya,-,-,7091.0,79.0,8801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7669.0,2020-10-24,8:00 AM,Mizoram,-,-,2189.0,0.0,2387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7670.0,2020-10-24,8:00 AM,Nagaland,-,-,6570.0,28.0,8436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7671.0,2020-10-24,8:00 AM,Odisha,-,-,259418.0,1214.0,277887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7672.0,2020-10-24,8:00 AM,Puducherry,-,-,29427.0,584.0,33986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7673.0,2020-10-24,8:00 AM,Punjab,-,-,121735.0,4095.0,130157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7674.0,2020-10-24,8:00 AM,Rajasthan,-,-,162981.0,1814.0,182570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7675.0,2020-10-24,8:00 AM,Sikkim,-,-,3465.0,63.0,3770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7676.0,2020-10-24,8:00 AM,Tamil Nadu,-,-,659432.0,10858.0,703250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7677.0,2020-10-24,8:00 AM,Telengana,-,-,209034.0,1303.0,230274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7678.0,2020-10-24,8:00 AM,Tripura,-,-,27740.0,340.0,30135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7679.0,2020-10-24,8:00 AM,Uttarakhand,-,-,54161.0,979.0,59796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7680.0,2020-10-24,8:00 AM,Uttar Pradesh,-,-,430962.0,6830.0,466060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7681.0,2020-10-24,8:00 AM,West Bengal,-,-,298587.0,6368.0,341426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7682.0,2020-10-25,8:00 AM,Andaman and Nicobar Islands,-,-,3968.0,58.0,4225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7683.0,2020-10-25,8:00 AM,Andhra Pradesh,-,-,765991.0,6566.0,804026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7684.0,2020-10-25,8:00 AM,Arunachal Pradesh,-,-,11781.0,33.0,14211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7685.0,2020-10-25,8:00 AM,Assam,-,-,182794.0,902.0,203967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7686.0,2020-10-25,8:00 AM,Bihar,-,-,199757.0,1042.0,211258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7687.0,2020-10-25,8:00 AM,Chandigarh,-,-,13087.0,216.0,13977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7688.0,2020-10-25,8:00 AM,Chhattisgarh,-,-,148899.0,1793.0,174591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7689.0,2020-10-25,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3173.0,2.0,3225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7690.0,2020-10-25,8:00 AM,Delhi,-,-,319828.0,6225.0,352520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7691.0,2020-10-25,8:00 AM,Goa,-,-,38769.0,570.0,42031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7692.0,2020-10-25,8:00 AM,Gujarat,-,-,148448.0,3679.0,166092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7693.0,2020-10-25,8:00 AM,Haryana,-,-,145196.0,1720.0,157064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7694.0,2020-10-25,8:00 AM,Himachal Pradesh,-,-,17318.0,290.0,20213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7695.0,2020-10-25,8:00 AM,Jammu and Kashmir,-,-,82219.0,1430.0,91329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7696.0,2020-10-25,8:00 AM,Jharkhand,-,-,92598.0,864.0,99428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7697.0,2020-10-25,8:00 AM,Karnataka,-,-,700737.0,10873.0,798378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7698.0,2020-10-25,8:00 AM,Kerala,-,-,287261.0,1306.0,386087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7699.0,2020-10-25,8:00 AM,Ladakh,-,-,5052.0,71.0,5913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7700.0,2020-10-25,8:00 AM,Madhya Pradesh,-,-,151946.0,2875.0,166298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7701.0,2020-10-25,8:00 AM,Maharashtra,-,-,1455107.0,43152.0,1638961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7702.0,2020-10-25,8:00 AM,Manipur,-,-,12719.0,138.0,17022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7703.0,2020-10-25,8:00 AM,Meghalaya,-,-,7228.0,80.0,8882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7704.0,2020-10-25,8:00 AM,Mizoram,-,-,2198.0,0.0,2447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7705.0,2020-10-25,8:00 AM,Nagaland,-,-,6668.0,30.0,8515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7706.0,2020-10-25,8:00 AM,Odisha,-,-,262031.0,1229.0,279582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7707.0,2020-10-25,8:00 AM,Puducherry,-,-,29614.0,586.0,34112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7708.0,2020-10-25,8:00 AM,Punjab,-,-,122256.0,4107.0,130640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7709.0,2020-10-25,8:00 AM,Rajasthan,-,-,165496.0,1826.0,184422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7710.0,2020-10-25,8:00 AM,Sikkim,-,-,3490.0,63.0,3819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7711.0,2020-10-25,8:00 AM,Tamil Nadu,-,-,663456.0,10893.0,706136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7712.0,2020-10-25,8:00 AM,Telengana,-,-,210480.0,1307.0,231252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7713.0,2020-10-25,8:00 AM,Tripura,-,-,27886.0,343.0,30221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714.0,2020-10-25,8:00 AM,Uttarakhand,-,-,54629.0,984.0,60155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7715.0,2020-10-25,8:00 AM,Uttar Pradesh,-,-,433703.0,6854.0,468238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7716.0,2020-10-25,8:00 AM,West Bengal,-,-,302340.0,6427.0,345574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717.0,2020-10-26,8:00 AM,Andaman and Nicobar Islands,-,-,3983.0,58.0,4245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7718.0,2020-10-26,8:00 AM,Andhra Pradesh,-,-,769576.0,6587.0,807023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7719.0,2020-10-26,8:00 AM,Arunachal Pradesh,-,-,11951.0,33.0,14244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7720.0,2020-10-26,8:00 AM,Assam,-,-,185755.0,906.0,204171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7721.0,2020-10-26,8:00 AM,Bihar,-,-,200918.0,1049.0,211689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7722.0,2020-10-26,8:00 AM,Chandigarh,-,-,13167.0,218.0,14038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7723.0,2020-10-26,8:00 AM,Chhattisgarh,-,-,150398.0,1818.0,175959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7724.0,2020-10-26,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3175.0,2.0,3228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7725.0,2020-10-26,8:00 AM,Delhi,-,-,323654.0,6258.0,356656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7726.0,2020-10-26,8:00 AM,Goa,-,-,39090.0,576.0,42242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7727.0,2020-10-26,8:00 AM,Gujarat,-,-,149411.0,3686.0,167011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7728.0,2020-10-26,8:00 AM,Haryana,-,-,146282.0,1727.0,158304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7729.0,2020-10-26,8:00 AM,Himachal Pradesh,-,-,17590.0,291.0,20370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7730.0,2020-10-26,8:00 AM,Jammu and Kashmir,-,-,82858.0,1438.0,91861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7731.0,2020-10-26,8:00 AM,Jharkhand,-,-,92976.0,866.0,99686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7732.0,2020-10-26,8:00 AM,Karnataka,-,-,710843.0,10905.0,802817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7733.0,2020-10-26,8:00 AM,Kerala,-,-,294910.0,1332.0,392930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7734.0,2020-10-26,8:00 AM,Ladakh,-,-,5126.0,71.0,5933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7735.0,2020-10-26,8:00 AM,Madhya Pradesh,-,-,153127.0,2885.0,167249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7736.0,2020-10-26,8:00 AM,Maharashtra,-,-,1460755.0,43264.0,1645020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7737.0,2020-10-26,8:00 AM,Manipur,-,-,12857.0,139.0,17162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7738.0,2020-10-26,8:00 AM,Meghalaya,-,-,7332.0,81.0,9018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7739.0,2020-10-26,8:00 AM,Mizoram,-,-,2203.0,0.0,2493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7740.0,2020-10-26,8:00 AM,Nagaland,-,-,6724.0,31.0,8626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7741.0,2020-10-26,8:00 AM,Odisha,-,-,264102.0,1245.0,281215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7742.0,2020-10-26,8:00 AM,Puducherry,-,-,29801.0,588.0,34193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7743.0,2020-10-26,8:00 AM,Punjab,-,-,122721.0,4117.0,131055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7744.0,2020-10-26,8:00 AM,Rajasthan,-,-,167736.0,1839.0,186243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7745.0,2020-10-26,8:00 AM,Sikkim,-,-,3525.0,64.0,3835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7746.0,2020-10-26,8:00 AM,Tamil Nadu,-,-,667475.0,10924.0,709005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7747.0,2020-10-26,8:00 AM,Telengana,-,-,211912.0,1311.0,231834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7748.0,2020-10-26,8:00 AM,Tripura,-,-,28069.0,343.0,30257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7749.0,2020-10-26,8:00 AM,Uttarakhand,-,-,54958.0,993.0,60376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750.0,2020-10-26,8:00 AM,Uttar Pradesh,-,-,436071.0,6882.0,470270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7751.0,2020-10-26,8:00 AM,West Bengal,-,-,306197.0,6487.0,349701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7752.0,2020-10-27,8:00 AM,Andaman and Nicobar Islands,-,-,3997.0,58.0,4253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7753.0,2020-10-27,8:00 AM,Andhra Pradesh,-,-,773548.0,6606.0,808924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7754.0,2020-10-27,8:00 AM,Arunachal Pradesh,-,-,12182.0,35.0,14391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7755.0,2020-10-27,8:00 AM,Assam,-,-,188587.0,908.0,204386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7756.0,2020-10-27,8:00 AM,Bihar,-,-,201942.0,1058.0,212355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7757.0,2020-10-27,8:00 AM,Chandigarh,-,-,13230.0,222.0,14085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7758.0,2020-10-27,8:00 AM,Chhattisgarh,-,-,153654.0,1861.0,177608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7759.0,2020-10-27,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3176.0,2.0,3228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7760.0,2020-10-27,8:00 AM,Delhi,-,-,327390.0,6312.0,359488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7761.0,2020-10-27,8:00 AM,Goa,-,-,39433.0,582.0,42532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7762.0,2020-10-27,8:00 AM,Gujarat,-,-,150513.0,3690.0,167919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7763.0,2020-10-27,8:00 AM,Haryana,-,-,147566.0,1737.0,159457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7764.0,2020-10-27,8:00 AM,Himachal Pradesh,-,-,17782.0,293.0,20586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7765.0,2020-10-27,8:00 AM,Jammu and Kashmir,-,-,83485.0,1444.0,92225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7766.0,2020-10-27,8:00 AM,Jharkhand,-,-,93368.0,872.0,99906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7767.0,2020-10-27,8:00 AM,Karnataka,-,-,719558.0,10947.0,805947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7768.0,2020-10-27,8:00 AM,Kerala,-,-,302017.0,1352.0,397217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7769.0,2020-10-27,8:00 AM,Ladakh,-,-,5216.0,71.0,5978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7770.0,2020-10-27,8:00 AM,Madhya Pradesh,-,-,154222.0,2890.0,167969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7771.0,2020-10-27,8:00 AM,Maharashtra,-,-,1470660.0,43348.0,1648665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7772.0,2020-10-27,8:00 AM,Manipur,-,-,13057.0,144.0,17424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7773.0,2020-10-27,8:00 AM,Meghalaya,-,-,7471.0,81.0,9066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7774.0,2020-10-27,8:00 AM,Mizoram,-,-,2212.0,0.0,2527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7775.0,2020-10-27,8:00 AM,Nagaland,-,-,6792.0,33.0,8663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7776.0,2020-10-27,8:00 AM,Odisha,-,-,266105.0,1259.0,282695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7777.0,2020-10-27,8:00 AM,Puducherry,-,-,29990.0,588.0,34336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7778.0,2020-10-27,8:00 AM,Punjab,-,-,123047.0,4125.0,131391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7779.0,2020-10-27,8:00 AM,Rajasthan,-,-,169962.0,1853.0,188048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7780.0,2020-10-27,8:00 AM,Sikkim,-,-,3530.0,65.0,3840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7781.0,2020-10-27,8:00 AM,Tamil Nadu,-,-,671489.0,10956.0,711713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7782.0,2020-10-27,8:00 AM,Telengana,-,-,213466.0,1315.0,232671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7783.0,2020-10-27,8:00 AM,Tripura,-,-,28153.0,344.0,30293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7784.0,2020-10-27,8:00 AM,Uttarakhand,-,-,55663.0,1001.0,60744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7785.0,2020-10-27,8:00 AM,Uttar Pradesh,-,-,438521.0,6904.0,472077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7786.0,2020-10-27,8:00 AM,West Bengal,-,-,310086.0,6546.0,353822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7787.0,2020-10-28,8:00 AM,Andaman and Nicobar Islands,-,-,4019.0,58.0,4274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7788.0,2020-10-28,8:00 AM,Andhra Pradesh,-,-,777900.0,6625.0,811825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7789.0,2020-10-28,8:00 AM,Arunachal Pradesh,-,-,12297.0,36.0,14472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7790.0,2020-10-28,8:00 AM,Assam,-,-,191030.0,914.0,204789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7791.0,2020-10-28,8:00 AM,Bihar,-,-,203174.0,1065.0,213085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7792.0,2020-10-28,8:00 AM,Chandigarh,-,-,13279.0,223.0,14152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7793.0,2020-10-28,8:00 AM,Chhattisgarh,-,-,156080.0,1881.0,179654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7794.0,2020-10-28,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3181.0,2.0,3231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7795.0,2020-10-28,8:00 AM,Delhi,-,-,330112.0,6356.0,364341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7796.0,2020-10-28,8:00 AM,Goa,-,-,39778.0,585.0,42747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7797.0,2020-10-28,8:00 AM,Gujarat,-,-,151751.0,3695.0,168911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798.0,2020-10-28,8:00 AM,Haryana,-,-,148503.0,1750.0,160705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7799.0,2020-10-28,8:00 AM,Himachal Pradesh,-,-,17998.0,298.0,20817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7800.0,2020-10-28,8:00 AM,Jammu and Kashmir,-,-,84236.0,1451.0,92677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7801.0,2020-10-28,8:00 AM,Jharkhand,-,-,93874.0,876.0,100224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7802.0,2020-10-28,8:00 AM,Karnataka,-,-,727298.0,10991.0,809638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7803.0,2020-10-28,8:00 AM,Kerala,-,-,309032.0,1376.0,402674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7804.0,2020-10-28,8:00 AM,Ladakh,-,-,5262.0,73.0,6024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7805.0,2020-10-28,8:00 AM,Madhya Pradesh,-,-,155232.0,2898.0,168483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7806.0,2020-10-28,8:00 AM,Maharashtra,-,-,1478496.0,43463.0,1654028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7807.0,2020-10-28,8:00 AM,Manipur,-,-,13208.0,150.0,17604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7808.0,2020-10-28,8:00 AM,Meghalaya,-,-,7643.0,82.0,9136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7809.0,2020-10-28,8:00 AM,Mizoram,-,-,2233.0,0.0,2607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7810.0,2020-10-28,8:00 AM,Nagaland,-,-,6828.0,33.0,8726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7811.0,2020-10-28,8:00 AM,Odisha,-,-,268115.0,1272.0,283942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7812.0,2020-10-28,8:00 AM,Puducherry,-,-,30153.0,588.0,34482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7813.0,2020-10-28,8:00 AM,Punjab,-,-,123510.0,4138.0,131737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7814.0,2020-10-28,8:00 AM,Rajasthan,-,-,172028.0,1867.0,189844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7815.0,2020-10-28,8:00 AM,Sikkim,-,-,3534.0,67.0,3863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7816.0,2020-10-28,8:00 AM,Tamil Nadu,-,-,675518.0,10983.0,714235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
